order_id,Grid_ID,Timestamp,preparation_time,restaurant_id,restaurant_name,time_bin,day_of_week,is_weekend
20250111-4226,883da1140bfffff,2025-01-11 19:46:00,19,3393,Parikrama - The Revolving Restaurant,2025-01-11 19:45:00,5,1
20250111-0228,883da11409fffff,2025-01-11 19:46:00,20,301011,Starbucks,2025-01-11 19:45:00,5,1
20250111-1878,883da11409fffff,2025-01-11 19:46:00,19,311057,My Bar Headquarters,2025-01-11 19:45:00,5,1
20250111-0272,883da11549fffff,2025-01-11 19:46:00,14,312772,2 Bandits Lounge & Bar,2025-01-11 19:45:00,5,1
20250111-2978,883da11409fffff,2025-01-11 19:46:00,18,1286,Rajdhani Thali Restaurant,2025-01-11 19:45:00,5,1
20250111-0136,883da1152bfffff,2025-01-11 19:46:00,20,301442,Imperfecto,2025-01-11 19:45:00,5,1
20250111-3594,883da102d3fffff,2025-01-11 19:46:00,12,311584,Baking Bad,2025-01-11 19:45:00,5,1
20250111-1364,883da11455fffff,2025-01-11 19:46:00,12,66,Embassy,2025-01-11 19:45:00,5,1
20250111-0008,883da18ca7fffff,2025-01-11 19:47:00,16,2965,Billu's Hut,2025-01-11 19:45:00,5,1
20250111-1521,883da11455fffff,2025-01-11 19:47:00,15,1800,Veda,2025-01-11 19:45:00,5,1
20250111-1406,883da1152bfffff,2025-01-11 19:47:00,12,307330,Moonshine Cafe & Bar,2025-01-11 19:45:00,5,1
20250111-3317,883da1140bfffff,2025-01-11 19:47:00,11,3393,Parikrama - The Revolving Restaurant,2025-01-11 19:45:00,5,1
20250111-3719,883da11401fffff,2025-01-11 19:47:00,19,899,Saravana Bhavan,2025-01-11 19:45:00,5,1
20250111-1859,883da11409fffff,2025-01-11 19:47:00,16,3782,Fresc Co,2025-01-11 19:45:00,5,1
20250111-1595,883da115a5fffff,2025-01-11 19:47:00,18,304299,The Flying Saucer Cafe,2025-01-11 19:45:00,5,1
20250111-1311,883da115cdfffff,2025-01-11 19:47:00,13,1819,The All American Diner,2025-01-11 19:45:00,5,1
20250111-1874,883da1145bfffff,2025-01-11 19:47:00,16,9165,Old Famous Jalebi Wala,2025-01-11 19:45:00,5,1
20250111-4985,883da11535fffff,2025-01-11 19:47:00,17,307490,Summer House Cafe,2025-01-11 19:45:00,5,1
20250111-1598,883da102c7fffff,2025-01-11 19:47:00,9,3719,TGI Friday's,2025-01-11 19:45:00,5,1
20250111-0521,883da11453fffff,2025-01-11 19:47:00,11,993,Al Jawahar,2025-01-11 19:45:00,5,1
20250111-4623,883da18da3fffff,2025-01-11 19:47:00,16,304746,The California Boulevard,2025-01-11 19:45:00,5,1
20250111-2977,883da115e9fffff,2025-01-11 19:47:00,17,305269,Bonne Bouche,2025-01-11 19:45:00,5,1
20250111-0474,883da18da3fffff,2025-01-11 19:47:00,17,18252401,National Highway 44,2025-01-11 19:45:00,5,1
20250111-2048,883da11455fffff,2025-01-11 19:47:00,15,18216901,Unplugged Courtyard,2025-01-11 19:45:00,5,1
20250111-1228,883da11455fffff,2025-01-11 19:47:00,23,301605,Warehouse Cafe,2025-01-11 19:45:00,5,1
20250111-0075,883da1152bfffff,2025-01-11 19:48:00,19,308322,Hauz Khas Social,2025-01-11 19:45:00,5,1
20250111-1513,883da1143dfffff,2025-01-11 19:48:00,18,799,Gulati,2025-01-11 19:45:00,5,1
20250111-4769,883da11409fffff,2025-01-11 19:48:00,14,900,Saravana Bhavan,2025-01-11 19:45:00,5,1
20250111-3304,883da1140bfffff,2025-01-11 19:48:00,20,302878,Cha Bar,2025-01-11 19:45:00,5,1
20250111-1087,883da115c7fffff,2025-01-11 19:48:00,10,8509,Barbeque Nation,2025-01-11 19:45:00,5,1
20250111-4868,883da1140bfffff,2025-01-11 19:48:00,26,18233593,Farzi Cafe,2025-01-11 19:45:00,5,1
20250111-2893,883da11547fffff,2025-01-11 19:48:00,18,7060,Karnataka Food Centre,2025-01-11 19:45:00,5,1
20250111-4090,883da102d7fffff,2025-01-11 19:48:00,13,309844,Natural Ice Cream,2025-01-11 19:45:00,5,1
20250111-3244,883da102c7fffff,2025-01-11 19:48:00,21,3192,Big Chill,2025-01-11 19:45:00,5,1
20250111-4403,883da11409fffff,2025-01-11 19:48:00,20,312603,Lord of the Drinks,2025-01-11 19:45:00,5,1
20250111-4421,883da1140bfffff,2025-01-11 19:48:00,14,910,United Coffee House,2025-01-11 19:45:00,5,1
20250111-0839,883da11409fffff,2025-01-11 19:48:00,16,310463,Sbarro,2025-01-11 19:45:00,5,1
20250111-0967,883da11547fffff,2025-01-11 19:48:00,21,7060,Karnataka Food Centre,2025-01-11 19:45:00,5,1
20250111-3307,883da11423fffff,2025-01-11 19:48:00,17,309788,SodaBottleOpenerWala,2025-01-11 19:45:00,5,1
20250111-3277,883da1140bfffff,2025-01-11 19:48:00,8,18124357,Garam Dharam,2025-01-11 19:45:00,5,1
20250111-4384,883da1152bfffff,2025-01-11 19:49:00,30,308322,Hauz Khas Social,2025-01-11 19:45:00,5,1
20250111-4720,883da1b925fffff,2025-01-11 19:49:00,16,4825,QD's Restaurant,2025-01-11 19:45:00,5,1
20250111-3772,883da11535fffff,2025-01-11 19:49:00,16,307490,Summer House Cafe,2025-01-11 19:45:00,5,1
20250111-3778,883da11409fffff,2025-01-11 19:49:00,23,309955,Nando's,2025-01-11 19:45:00,5,1
20250111-1356,883da11409fffff,2025-01-11 19:49:00,17,311057,My Bar Headquarters,2025-01-11 19:45:00,5,1
20250111-4325,883da11455fffff,2025-01-11 19:49:00,9,1127,Castle 9,2025-01-11 19:45:00,5,1
20250111-0560,883da1152bfffff,2025-01-11 19:49:00,20,308322,Hauz Khas Social,2025-01-11 19:45:00,5,1
20250111-4917,883da11409fffff,2025-01-11 19:49:00,8,313256,The Junkyard Cafe,2025-01-11 19:45:00,5,1
20250111-1293,883da18da3fffff,2025-01-11 19:49:00,17,3077,Pirates of Grill,2025-01-11 19:45:00,5,1
20250111-2312,883da11455fffff,2025-01-11 19:49:00,17,310143,Naturals Ice Cream,2025-01-11 19:45:00,5,1
20250111-4830,883da1b925fffff,2025-01-11 19:49:00,12,304262,Ricos,2025-01-11 19:45:00,5,1
20250111-3106,883da102edfffff,2025-01-11 19:49:00,16,8621,Rose Cafe,2025-01-11 19:45:00,5,1
20250111-1258,883da11409fffff,2025-01-11 19:49:00,19,309955,Nando's,2025-01-11 19:45:00,5,1
20250111-1187,883da11409fffff,2025-01-11 19:49:00,18,309790,The Vault Cafe,2025-01-11 19:45:00,5,1
20250111-4542,883da1140bfffff,2025-01-11 19:49:00,19,18124357,Garam Dharam,2025-01-11 19:45:00,5,1
20250111-0371,883da1143dfffff,2025-01-11 19:49:00,18,799,Gulati,2025-01-11 19:45:00,5,1
20250111-3936,883da115e9fffff,2025-01-11 19:50:00,10,451,Swagath,2025-01-11 19:45:00,5,1
20250111-2577,883da115a5fffff,2025-01-11 19:50:00,18,304299,The Flying Saucer Cafe,2025-01-11 19:45:00,5,1
20250111-4906,883da1b925fffff,2025-01-11 19:50:00,16,18273624,Cafeteria & Co.,2025-01-11 19:45:00,5,1
20250111-1959,883da11443fffff,2025-01-11 19:50:00,15,5796,My Bar & Restaurant,2025-01-11 19:45:00,5,1
20250111-4551,883da11409fffff,2025-01-11 19:50:00,13,4249,Wenger's,2025-01-11 19:45:00,5,1
20250111-3326,883da11409fffff,2025-01-11 19:50:00,19,900,Saravana Bhavan,2025-01-11 19:45:00,5,1
20250111-3348,883da1143dfffff,2025-01-11 19:50:00,15,799,Gulati,2025-01-11 19:45:00,5,1
20250111-1304,883da1152bfffff,2025-01-11 19:50:00,16,301442,Imperfecto,2025-01-11 19:45:00,5,1
20250111-0195,883da18da3fffff,2025-01-11 19:50:00,11,18228867,IKKA - The Ace Bar,2025-01-11 19:45:00,5,1
20250111-0924,883da1152bfffff,2025-01-11 19:50:00,26,308322,Hauz Khas Social,2025-01-11 19:45:00,5,1
20250111-3829,883da1b925fffff,2025-01-11 19:50:00,16,304307,Wood Box Cafe,2025-01-11 19:45:00,5,1
20250111-2630,883da1152bfffff,2025-01-11 19:50:00,23,5732,"Elma's Bakery, Bar, and Kitchen",2025-01-11 19:45:00,5,1
20250111-3966,883da1140bfffff,2025-01-11 19:50:00,6,309478,Ambrosia Bliss,2025-01-11 19:45:00,5,1
20250111-3189,883da11423fffff,2025-01-11 19:50:00,24,1614,Big Chill,2025-01-11 19:45:00,5,1
20250111-4652,883da115cdfffff,2025-01-11 19:50:00,19,1819,The All American Diner,2025-01-11 19:45:00,5,1
20250111-3295,883da11409fffff,2025-01-11 19:51:00,15,4249,Wenger's,2025-01-11 19:45:00,5,1
20250111-0873,883da11409fffff,2025-01-11 19:51:00,20,309955,Nando's,2025-01-11 19:45:00,5,1
20250111-0333,883da1152bfffff,2025-01-11 19:51:00,20,5030,Out Of The Box,2025-01-11 19:45:00,5,1
20250111-4688,883da11409fffff,2025-01-11 19:51:00,9,3782,Fresc Co,2025-01-11 19:45:00,5,1
20250111-1862,883da11409fffff,2025-01-11 19:51:00,17,2504,Pind Balluchi,2025-01-11 19:45:00,5,1
20250111-4371,883da1b925fffff,2025-01-11 19:51:00,22,304262,Ricos,2025-01-11 19:45:00,5,1
20250111-0840,883da11455fffff,2025-01-11 19:51:00,16,309664,Caffe Tonino,2025-01-11 19:45:00,5,1
20250111-4676,883da11401fffff,2025-01-11 19:51:00,19,899,Saravana Bhavan,2025-01-11 19:45:00,5,1
20250111-2872,883da18da3fffff,2025-01-11 19:51:00,13,306476,AMPM CafÃ­Â© & Bar,2025-01-11 19:45:00,5,1
20250111-3394,883da1145bfffff,2025-01-11 19:51:00,11,9165,Old Famous Jalebi Wala,2025-01-11 19:45:00,5,1
20250111-1178,883da1143dfffff,2025-01-11 19:51:00,14,801,Havemore,2025-01-11 19:45:00,5,1
20250111-3572,883da11409fffff,2025-01-11 19:51:00,14,301489,Barbeque Nation,2025-01-11 19:45:00,5,1
20250111-3507,883da18da3fffff,2025-01-11 19:51:00,17,306476,AMPM CafÃ­Â© & Bar,2025-01-11 19:45:00,5,1
20250111-1034,883da11453fffff,2025-01-11 19:51:00,15,993,Al Jawahar,2025-01-11 19:45:00,5,1
20250111-2561,883da11409fffff,2025-01-11 19:51:00,14,7855,Dunkin' Donuts,2025-01-11 19:45:00,5,1
20250111-3699,883da1b925fffff,2025-01-11 19:51:00,26,301700,Big Yellow Door,2025-01-11 19:45:00,5,1
20250111-2923,883da11409fffff,2025-01-11 19:51:00,12,5738,Shake Square,2025-01-11 19:45:00,5,1
20250111-2921,883da115a5fffff,2025-01-11 19:51:00,13,304239,FIO Cookhouse and Bar,2025-01-11 19:45:00,5,1
20250111-1314,883da1b925fffff,2025-01-11 19:51:00,20,304307,Wood Box Cafe,2025-01-11 19:45:00,5,1
20250111-0624,883da1145bfffff,2025-01-11 19:51:00,12,9165,Old Famous Jalebi Wala,2025-01-11 19:45:00,5,1
20250111-1167,883da11409fffff,2025-01-11 19:51:00,13,7713,Ardor 2.1,2025-01-11 19:45:00,5,1
20250111-2527,883da11507fffff,2025-01-11 19:51:00,9,1777,Rajinder Da Dhaba,2025-01-11 19:45:00,5,1
20250111-3119,883da11455fffff,2025-01-11 19:51:00,15,309073,Zizo,2025-01-11 19:45:00,5,1
20250111-4636,883da1140bfffff,2025-01-11 19:52:00,15,302878,Cha Bar,2025-01-11 19:45:00,5,1
20250111-4678,883da115cdfffff,2025-01-11 19:52:00,16,1819,The All American Diner,2025-01-11 19:45:00,5,1
20250111-4164,883da11455fffff,2025-01-11 19:52:00,13,310143,Naturals Ice Cream,2025-01-11 19:45:00,5,1
20250111-4383,883da11409fffff,2025-01-11 19:52:00,16,310463,Sbarro,2025-01-11 19:45:00,5,1
20250111-2316,883da11409fffff,2025-01-11 19:52:00,21,4249,Wenger's,2025-01-11 19:45:00,5,1
20250111-3249,883da1140bfffff,2025-01-11 19:52:00,20,3393,Parikrama - The Revolving Restaurant,2025-01-11 19:45:00,5,1
20250111-2626,883da1152bfffff,2025-01-11 19:52:00,14,304296,My Bar Grill,2025-01-11 19:45:00,5,1
20250111-2092,883da11409fffff,2025-01-11 19:52:00,20,301489,Barbeque Nation,2025-01-11 19:45:00,5,1
20250111-0860,883da102c7fffff,2025-01-11 19:52:00,17,305833,Krispy Kreme,2025-01-11 19:45:00,5,1
20250111-0390,883da11431fffff,2025-01-11 19:52:00,16,305525,Cafe Lota,2025-01-11 19:45:00,5,1
20250111-0801,883da11455fffff,2025-01-11 19:52:00,11,309664,Caffe Tonino,2025-01-11 19:45:00,5,1
20250111-2555,883da11455fffff,2025-01-11 19:52:00,15,1800,Veda,2025-01-11 19:45:00,5,1
20250111-2564,883da18da3fffff,2025-01-11 19:52:00,22,306476,AMPM CafÃ­Â© & Bar,2025-01-11 19:45:00,5,1
20250111-3528,883da11407fffff,2025-01-11 19:52:00,12,4631,Andhra Bhavan,2025-01-11 19:45:00,5,1
20250111-1013,883da11455fffff,2025-01-11 19:52:00,17,7367,Khan Chacha,2025-01-11 19:45:00,5,1
20250111-1137,883da11735fffff,2025-01-11 19:52:00,12,2742,Bukhara - ITC Maurya,2025-01-11 19:45:00,5,1
20250111-0451,883da1152bfffff,2025-01-11 19:52:00,25,89,Naivedyam,2025-01-11 19:45:00,5,1
20250111-0681,883da1152bfffff,2025-01-11 19:52:00,13,5030,Out Of The Box,2025-01-11 19:45:00,5,1
20250111-1294,883da102dbfffff,2025-01-11 19:52:00,19,3190,Big Chill,2025-01-11 19:45:00,5,1
20250111-1303,883da1145bfffff,2025-01-11 19:52:00,18,9165,Old Famous Jalebi Wala,2025-01-11 19:45:00,5,1
20250111-2068,883da1140bfffff,2025-01-11 19:52:00,9,305453,Chew - Pan Asian Cafe,2025-01-11 19:45:00,5,1
20250111-2844,883da11401fffff,2025-01-11 19:53:00,17,899,Saravana Bhavan,2025-01-11 19:45:00,5,1
20250111-4247,883da11549fffff,2025-01-11 19:53:00,16,18237321,Echoes Satyaniketan,2025-01-11 19:45:00,5,1
20250111-4236,883da11455fffff,2025-01-11 19:53:00,12,66,Embassy,2025-01-11 19:45:00,5,1
20250111-2115,883da11443fffff,2025-01-11 19:53:00,7,6075,Sita Ram Diwan Chand,2025-01-11 19:45:00,5,1
20250111-2229,883da11625fffff,2025-01-11 19:53:00,18,1641,Lanterns Kitchen & Bar,2025-01-11 19:45:00,5,1
20250111-2942,883da1152bfffff,2025-01-11 19:53:00,14,301442,Imperfecto,2025-01-11 19:45:00,5,1
20250111-1093,883da11409fffff,2025-01-11 19:53:00,15,4249,Wenger's,2025-01-11 19:45:00,5,1
20250111-2176,883da11423fffff,2025-01-11 19:53:00,15,309788,SodaBottleOpenerWala,2025-01-11 19:45:00,5,1
20250111-2483,883da102c7fffff,2025-01-11 19:53:00,13,2786,Punjab Grill,2025-01-11 19:45:00,5,1
20250111-0455,883da11409fffff,2025-01-11 19:53:00,17,313256,The Junkyard Cafe,2025-01-11 19:45:00,5,1
20250111-1644,883da11409fffff,2025-01-11 19:53:00,20,309859,Pebble Street,2025-01-11 19:45:00,5,1
20250111-2706,883da11537fffff,2025-01-11 19:53:00,18,307113,Diggin,2025-01-11 19:45:00,5,1
20250111-4565,883da1151bfffff,2025-01-11 19:53:00,14,1188,Lodi - The Garden Restaurant,2025-01-11 19:45:00,5,1
20250111-1922,883da11547fffff,2025-01-11 19:53:00,15,7060,Karnataka Food Centre,2025-01-11 19:45:00,5,1
20250111-0980,883da102dbfffff,2025-01-11 19:53:00,11,3041,Maxims Pastry Shop,2025-01-11 19:45:00,5,1
20250111-3216,883da11409fffff,2025-01-11 19:53:00,14,18157384,Jungle Jamboree,2025-01-11 19:45:00,5,1
20250111-0614,883da18da3fffff,2025-01-11 19:53:00,15,312476,Lights Camera Action - Air Bar,2025-01-11 19:45:00,5,1
20250111-3643,883da115e9fffff,2025-01-11 19:53:00,11,556,Kent's Fast Food,2025-01-11 19:45:00,5,1
20250111-2354,883da11409fffff,2025-01-11 19:53:00,5,312603,Lord of the Drinks,2025-01-11 19:45:00,5,1
20250111-1839,883da1152bfffff,2025-01-11 19:53:00,18,304296,My Bar Grill,2025-01-11 19:45:00,5,1
20250111-0861,883da115a5fffff,2025-01-11 19:54:00,8,305240,The Chatter House,2025-01-11 19:45:00,5,1
20250111-0794,883da1140bfffff,2025-01-11 19:54:00,21,18233593,Farzi Cafe,2025-01-11 19:45:00,5,1
20250111-0584,883da1152bfffff,2025-01-11 19:54:00,10,313269,Tossin Pizza,2025-01-11 19:45:00,5,1
20250111-1548,883da1b925fffff,2025-01-11 19:54:00,15,6144,Indus Flavour,2025-01-11 19:45:00,5,1
20250111-4426,883da11455fffff,2025-01-11 19:54:00,17,2903,Kake Da Hotel,2025-01-11 19:45:00,5,1
20250111-2596,883da11409fffff,2025-01-11 19:54:00,10,309955,Nando's,2025-01-11 19:45:00,5,1
20250111-0676,883da1b925fffff,2025-01-11 19:54:00,25,301700,Big Yellow Door,2025-01-11 19:45:00,5,1
20250111-3771,883da115e9fffff,2025-01-11 19:54:00,15,311211,Def Col Social,2025-01-11 19:45:00,5,1
20250111-1266,883da11455fffff,2025-01-11 19:54:00,24,301605,Warehouse Cafe,2025-01-11 19:45:00,5,1
20250111-2037,883da1143dfffff,2025-01-11 19:54:00,20,799,Gulati,2025-01-11 19:45:00,5,1
20250111-3649,883da11423fffff,2025-01-11 19:54:00,18,7227,Out Of The Box,2025-01-11 19:45:00,5,1
20250111-2782,883da115a5fffff,2025-01-11 19:54:00,13,2775,Oh! Calcutta,2025-01-11 19:45:00,5,1
20250111-0461,883da115cdfffff,2025-01-11 19:54:00,16,1819,The All American Diner,2025-01-11 19:45:00,5,1
20250111-1465,883da1140bfffff,2025-01-11 19:54:00,17,18279449,HotMess,2025-01-11 19:45:00,5,1
20250111-4667,883da11409fffff,2025-01-11 19:54:00,14,313256,The Junkyard Cafe,2025-01-11 19:45:00,5,1
20250111-1357,883da1b925fffff,2025-01-11 19:54:00,16,301700,Big Yellow Door,2025-01-11 19:45:00,5,1
20250111-3255,883da11423fffff,2025-01-11 19:54:00,20,4741,Boombox Cafe,2025-01-11 19:45:00,5,1
20250111-3636,883da1140bfffff,2025-01-11 19:55:00,15,309478,Ambrosia Bliss,2025-01-11 19:45:00,5,1
20250111-2607,883da11409fffff,2025-01-11 19:55:00,18,301489,Barbeque Nation,2025-01-11 19:45:00,5,1
20250111-2944,883da11409fffff,2025-01-11 19:55:00,12,7855,Dunkin' Donuts,2025-01-11 19:45:00,5,1
20250111-3399,883da1b925fffff,2025-01-11 19:55:00,17,310592,The Vintage Avenue,2025-01-11 19:45:00,5,1
20250111-0459,883da11409fffff,2025-01-11 19:55:00,15,312603,Lord of the Drinks,2025-01-11 19:45:00,5,1
20250111-4923,883da1140bfffff,2025-01-11 19:55:00,12,305453,Chew - Pan Asian Cafe,2025-01-11 19:45:00,5,1
20250111-0338,883da11409fffff,2025-01-11 19:55:00,16,3506,Indian Coffee House,2025-01-11 19:45:00,5,1
20250111-0121,883da11401fffff,2025-01-11 19:55:00,16,899,Saravana Bhavan,2025-01-11 19:45:00,5,1
20250111-0280,883da115e9fffff,2025-01-11 19:55:00,16,305,Sagar Ratna,2025-01-11 19:45:00,5,1
20250111-3493,883da115a5fffff,2025-01-11 19:55:00,14,304299,The Flying Saucer Cafe,2025-01-11 19:45:00,5,1
20250111-1497,883da11535fffff,2025-01-11 19:55:00,6,307490,Summer House Cafe,2025-01-11 19:45:00,5,1
20250111-2465,883da11625fffff,2025-01-11 19:55:00,6,1641,Lanterns Kitchen & Bar,2025-01-11 19:45:00,5,1
20250111-1480,883da11409fffff,2025-01-11 19:55:00,16,3782,Fresc Co,2025-01-11 19:45:00,5,1
20250111-3518,883da1152bfffff,2025-01-11 19:55:00,13,301131,Fork You,2025-01-11 19:45:00,5,1
20250111-1935,883da11409fffff,2025-01-11 19:55:00,20,4249,Wenger's,2025-01-11 19:45:00,5,1
20250111-2169,883da18da3fffff,2025-01-11 19:55:00,17,306476,AMPM CafÃ­Â© & Bar,2025-01-11 19:45:00,5,1
20250111-2574,883da1140bfffff,2025-01-11 19:55:00,12,18279449,HotMess,2025-01-11 19:45:00,5,1
20250111-1571,883da11453fffff,2025-01-11 19:56:00,15,993,Al Jawahar,2025-01-11 19:45:00,5,1
20250111-1062,883da115e9fffff,2025-01-11 19:56:00,19,311211,Def Col Social,2025-01-11 19:45:00,5,1
20250111-4881,883da11409fffff,2025-01-11 19:56:00,20,309955,Nando's,2025-01-11 19:45:00,5,1
20250111-4545,883da115a5fffff,2025-01-11 19:56:00,10,304239,FIO Cookhouse and Bar,2025-01-11 19:45:00,5,1
20250111-2214,883da102d7fffff,2025-01-11 19:56:00,14,1018,Mainland China,2025-01-11 19:45:00,5,1
20250111-2501,883da1151bfffff,2025-01-11 19:56:00,11,1188,Lodi - The Garden Restaurant,2025-01-11 19:45:00,5,1
20250111-3801,883da1152bfffff,2025-01-11 19:56:00,23,308322,Hauz Khas Social,2025-01-11 19:45:00,5,1
20250111-4759,883da11409fffff,2025-01-11 19:56:00,15,900,Saravana Bhavan,2025-01-11 19:45:00,5,1
20250111-1105,883da11455fffff,2025-01-11 19:56:00,15,18246991,Odeon Social,2025-01-11 19:45:00,5,1
20250111-2438,883da11455fffff,2025-01-11 19:56:00,17,309664,Caffe Tonino,2025-01-11 19:45:00,5,1
20250111-2485,883da11455fffff,2025-01-11 19:56:00,10,7367,Khan Chacha,2025-01-11 19:45:00,5,1
20250111-1636,883da11549fffff,2025-01-11 19:56:00,16,18237321,Echoes Satyaniketan,2025-01-11 19:45:00,5,1
20250111-1610,883da1152bfffff,2025-01-11 19:56:00,16,307931,Coast Cafe,2025-01-11 19:45:00,5,1
20250111-1694,883da11409fffff,2025-01-11 19:56:00,17,55,Berco's,2025-01-11 19:45:00,5,1
20250111-2028,883da1140bfffff,2025-01-11 19:56:00,13,3394,Zaffran,2025-01-11 19:45:00,5,1
20250111-1360,883da11409fffff,2025-01-11 19:56:00,17,308579,The Town House Cafe,2025-01-11 19:45:00,5,1
20250111-1254,883da11455fffff,2025-01-11 19:56:00,16,66,Embassy,2025-01-11 19:45:00,5,1
20250111-0123,883da11409fffff,2025-01-11 19:56:00,17,301489,Barbeque Nation,2025-01-11 19:45:00,5,1
20250111-3149,883da1029dfffff,2025-01-11 19:56:00,11,1218,China Garden,2025-01-11 19:45:00,5,1
20250111-2874,883da18ca7fffff,2025-01-11 19:56:00,20,2965,Billu's Hut,2025-01-11 19:45:00,5,1
20250111-4227,883da11423fffff,2025-01-11 19:56:00,17,9618,The Blue Door Cafe,2025-01-11 19:45:00,5,1
20250111-0992,883da11409fffff,2025-01-11 19:56:00,7,306497,Punjabi By Nature,2025-01-11 19:45:00,5,1
20250111-4644,883da11455fffff,2025-01-11 19:56:00,11,2903,Kake Da Hotel,2025-01-11 19:45:00,5,1
20250111-2643,883da11409fffff,2025-01-11 19:56:00,15,309586,Kinbuck 2,2025-01-11 19:45:00,5,1
20250111-1849,883da11423fffff,2025-01-11 19:57:00,9,1614,Big Chill,2025-01-11 19:45:00,5,1
20250111-0545,883da11431fffff,2025-01-11 19:57:00,12,305525,Cafe Lota,2025-01-11 19:45:00,5,1
20250111-0147,883da11431fffff,2025-01-11 19:57:00,13,305525,Cafe Lota,2025-01-11 19:45:00,5,1
20250111-0002,883da1152bfffff,2025-01-11 19:57:00,14,8369,Garage Inc.,2025-01-11 19:45:00,5,1
20250111-0701,883da11409fffff,2025-01-11 19:57:00,7,7855,Dunkin' Donuts,2025-01-11 19:45:00,5,1
20250111-2206,883da1140bfffff,2025-01-11 19:57:00,13,3393,Parikrama - The Revolving Restaurant,2025-01-11 19:45:00,5,1
20250111-3979,883da1145bfffff,2025-01-11 19:57:00,16,7545,Natraj Dahi Bhalle Wala,2025-01-11 19:45:00,5,1
20250111-0687,883da1152bfffff,2025-01-11 19:57:00,16,5030,Out Of The Box,2025-01-11 19:45:00,5,1
20250111-2211,883da1152bfffff,2025-01-11 19:57:00,30,308322,Hauz Khas Social,2025-01-11 19:45:00,5,1
20250111-3549,883da11423fffff,2025-01-11 19:57:00,13,3406,Amici Cafe,2025-01-11 19:45:00,5,1
20250111-2833,883da11423fffff,2025-01-11 19:57:00,16,7227,Out Of The Box,2025-01-11 19:45:00,5,1
20250111-0944,883da11423fffff,2025-01-11 19:57:00,10,844,Khan Chacha,2025-01-11 19:45:00,5,1
20250111-4439,883da11409fffff,2025-01-11 19:57:00,15,5738,Shake Square,2025-01-11 19:45:00,5,1
20250111-2161,883da1b925fffff,2025-01-11 19:57:00,17,312345,The Hudson Cafe,2025-01-11 19:45:00,5,1
20250111-4613,883da18dadfffff,2025-01-11 19:57:00,8,301998,Punjab Grill,2025-01-11 19:45:00,5,1
20250111-4233,883da11409fffff,2025-01-11 19:57:00,26,900,Saravana Bhavan,2025-01-11 19:45:00,5,1
20250111-4608,883da11409fffff,2025-01-11 19:57:00,15,7855,Dunkin' Donuts,2025-01-11 19:45:00,5,1
20250111-2916,883da11455fffff,2025-01-11 19:57:00,15,18216901,Unplugged Courtyard,2025-01-11 19:45:00,5,1
20250111-3069,883da11409fffff,2025-01-11 19:57:00,15,7855,Dunkin' Donuts,2025-01-11 19:45:00,5,1
20250111-3054,883da11409fffff,2025-01-11 19:57:00,10,930,Zen,2025-01-11 19:45:00,5,1
20250111-2617,883da115a5fffff,2025-01-11 19:57:00,13,305240,The Chatter House,2025-01-11 19:45:00,5,1
20250111-1629,883da11423fffff,2025-01-11 19:57:00,17,2632,Mamagoto,2025-01-11 19:45:00,5,1
20250111-4617,883da115a5fffff,2025-01-11 19:57:00,12,18294261,Lord of the Drinks Forum,2025-01-11 19:45:00,5,1
20250111-4504,883da11409fffff,2025-01-11 19:57:00,15,6957,My Bar Lounge & Restaurant,2025-01-11 19:45:00,5,1
20250111-3140,883da102edfffff,2025-01-11 19:58:00,10,8621,Rose Cafe,2025-01-11 19:45:00,5,1
20250111-3458,883da1152bfffff,2025-01-11 19:58:00,19,301442,Imperfecto,2025-01-11 19:45:00,5,1
20250111-4976,883da1b925fffff,2025-01-11 19:58:00,14,306407,YOLO 21,2025-01-11 19:45:00,5,1
20250111-4185,883da1b925fffff,2025-01-11 19:58:00,17,301700,Big Yellow Door,2025-01-11 19:45:00,5,1
20250111-2413,883da18da3fffff,2025-01-11 19:58:00,11,3077,Pirates of Grill,2025-01-11 19:45:00,5,1
20250111-3743,883da11453fffff,2025-01-11 19:58:00,24,463,Karim's,2025-01-11 19:45:00,5,1
20250111-1057,883da1b925fffff,2025-01-11 19:58:00,6,6144,Indus Flavour,2025-01-11 19:45:00,5,1
20250111-0805,883da11423fffff,2025-01-11 19:58:00,23,311531,The Big Chill Cakery,2025-01-11 19:45:00,5,1
20250111-3321,883da11407fffff,2025-01-11 19:58:00,15,4631,Andhra Bhavan,2025-01-11 19:45:00,5,1
20250111-3526,883da11409fffff,2025-01-11 19:58:00,15,307036,Excuse Me Boss,2025-01-11 19:45:00,5,1
20250111-3874,883da11455fffff,2025-01-11 19:58:00,15,1800,Veda,2025-01-11 19:45:00,5,1
20250111-2003,883da11453fffff,2025-01-11 19:58:00,14,463,Karim's,2025-01-11 19:45:00,5,1
20250111-0806,883da11423fffff,2025-01-11 19:58:00,11,4741,Boombox Cafe,2025-01-11 19:45:00,5,1
20250111-1047,883da11409fffff,2025-01-11 19:58:00,13,309586,Kinbuck 2,2025-01-11 19:45:00,5,1
20250111-4602,883da1143dfffff,2025-01-11 19:58:00,23,799,Gulati,2025-01-11 19:45:00,5,1
20250111-3191,883da1151bfffff,2025-01-11 19:59:00,12,1188,Lodi - The Garden Restaurant,2025-01-11 19:45:00,5,1
