Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Date,Day of Week,Hour of Day
302369,Anand Ji de Choley Bhatoore,1,New Delhi,"Opposite Green Field School, Naveen, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2833919,28.6778187,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,5,2024-12-19 13:02:50,Thursday,13
302425,Annapoorna,1,New Delhi,"Loni Road, Near Red Light, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2919252,28.6890869,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,19,2024-11-14 02:03:46,Thursday,2
302399,Big Bite,1,New Delhi,"Z 1, Naveen, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2849008,28.6771305,"North Indian, Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,22,2024-06-28 10:47:21,Friday,10
302396,Ceaser Fast Food Centre,1,New Delhi,"C-1, Naveen, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2858595,28.6765638,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,9,2024-06-05 21:39:32,Wednesday,21
6224,Chanana Ice Cream Parlour,1,New Delhi,"1539, Hanuman Road, Rohtas Nagar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2882128,28.6786503,Ice Cream,100,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,2024-07-26 01:45:37,Friday,1
303906,Chaska,1,New Delhi,"C-37, Near Shanti Nursing Home, Naveen Shahdara, Panchsheel Garden, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.28182551,28.6780127,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,10,2024-09-11 13:33:58,Wednesday,13
18291454,Chowranghee,1,New Delhi,"C-1, Main Market, Naveen Shahdara, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2857063,28.6764855,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,2024-10-15 19:56:58,Tuesday,19
302433,Darbaar Chicken,1,New Delhi,"66, Main Road, Maujpur, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2764747,28.686874,"North Indian, Mughlai",550,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,14,2024-08-14 21:07:48,Wednesday,21
312810,Dilli Darbar,1,New Delhi,"C-448, Main 100 Feet Road, Chajjupur, Durgapuri, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2866681,28.6895052,"North Indian, Chinese, South Indian",400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,34,2024-08-10 15:20:39,Saturday,15
310563,Domino's Pizza,1,New Delhi,"B-10, Ground Floor, Adjacent ICICI Bank, Jyoti Nagar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2917395,28.6917695,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,31,2024-07-12 13:56:49,Friday,13
6228,Empire,1,New Delhi,"1551, Bhagat Singh Market, Babarpur Road, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2886473,28.6776481,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5,2024-12-20 16:43:10,Friday,16
312671,Giani,1,New Delhi,"C 2/165, Behind Government School, Yamuna Vihar, Near Shahdara, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2768369,28.7004755,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8,2024-09-14 18:46:55,Saturday,18
18332676,Goldy Da Dhaba,1,New Delhi,"1/9151 West Rohtash Nagar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.288283,28.677394,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,6,2024-10-05 19:10:15,Saturday,19
18146396,Gufa Restaurant,1,New Delhi,"Shop 250, Main Babarpur Chowk, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2784798,28.6890835,"Chinese, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,14,2024-10-23 06:35:21,Wednesday,6
18126077,Gulshan,1,New Delhi,"Near Taxi Stand, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2904437,28.67574,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,25,2024-08-12 21:07:06,Monday,21
308906,Hira Sweets,1,New Delhi,"1157/1, Main Road, Rohtash Nagar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2889304,28.6775448,Mithai,200,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,19,2024-07-05 21:05:04,Friday,21
302358,Hot Shop,1,New Delhi,"E1, Naveen Shahdara, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.286891,28.6760803,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,27,2024-06-11 19:33:16,Tuesday,19
302424,Janta Eating House,1,New Delhi,"Loni Road, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.292231,28.6822218,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,40,2024-10-17 15:40:57,Thursday,15
302359,Madras Cafe,1,New Delhi,"V 23, Main Hanuman Road, Naveen Shahdara, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2853657,28.67692,"South Indian, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,28,2024-08-05 03:20:58,Monday,3
6206,Mitra Da Dhaba & Caterers,1,New Delhi,"Babarpur Road, Opposite Hera Namkeen, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2887963,28.6777524,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,14,2024-10-21 11:49:19,Monday,11
311371,Mr. Momo,1,New Delhi,"Y-18, Naveen Shahdara, Near Madonna Salon, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2845496,28.6773618,"Fast Food, Chinese",350,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,18,2024-11-11 09:35:51,Monday,9
18128853,New Anand Sagar,1,New Delhi,"C-1/1A, Yamuna Vihar, Wazirabad Road, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.27249913,28.70246031,"North Indian, Chinese, Street Food",350,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,5,2024-06-02 00:42:54,Sunday,0
307976,New Tayal's Restaurant,1,New Delhi,"1/7184, Shivaji Park, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2864389,28.6823632,"Chinese, South Indian",300,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,11,2024-07-31 04:45:34,Wednesday,4
6252,Paramjeet Fish & Chicken Point,1,New Delhi,"Near Bhero Mandir, Loni Road, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2924322,28.6762995,North Indian,550,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,15,2024-11-02 13:50:13,Saturday,13
18128862,Pizza Diet,1,New Delhi,"C-2/166, Main Jain Mandir Road, Yamuna Vihar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2768961,28.7004582,"Pizza, Fast Food",450,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,6,2024-10-10 12:00:07,Thursday,12
307520,Pizza Diet,1,New Delhi,"C-3, North Chhajjupur, 100 Ft. Road, Near V Mart, Durgapuri Chowk, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2877298,28.6894564,"Pizza, Fast Food",450,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,29,2024-10-18 02:12:51,Friday,2
310689,Pizzalicious,1,New Delhi,"27/53, Jwala Nagar, Near St. John's Academy, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.29647975,28.66963974,"Pizza, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,9,2024-07-04 17:02:44,Thursday,17
308522,Prem Punjab,1,New Delhi,"Near Aggarwal Clinic, Main Babarpur Road, Rohtash Nagar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2882328,28.6785579,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,11,2024-11-05 20:04:00,Tuesday,20
310807,Priya Panchvati,1,New Delhi,"C-11/8, Yamuna Vihar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2770165,28.6982532,"South Indian, Fast Food, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,10,2024-12-26 09:13:37,Thursday,9
302442,Ram Singh Chaat Bhandaar,1,New Delhi,"Loni Road, Jyoti Nagar East, Opposite Bank of Baroda, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2918926,28.6903077,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,13,2024-06-16 21:42:08,Sunday,21
307986,Ramchander Bhalushahi Wale,1,New Delhi,"Shop 231, Chhota Bazaar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.29218956,28.66951648,Mithai,150,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,11,2024-09-12 09:24:21,Thursday,9
6219,Shahi Food Corner,1,New Delhi,"24, Double Storey, Kabul Nagar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2903872,28.6762795,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,9,2024-11-24 05:48:07,Sunday,5
312773,Titu Chaat Corner,1,New Delhi,"Durgapuri Chowk, Loni Road, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2917395,28.6899779,"Street Food, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,6,2024-10-17 23:27:26,Thursday,23
308513,Vinayak Restaurant,1,New Delhi,"1450, Usha Apartment, East Jyoti Nagar, Loni Road, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2919871,28.6922659,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,24,2024-07-24 14:11:19,Wednesday,14
18378019,Vrinda's Food,1,New Delhi,"725, Main Babarpur, Rohtash Nagar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.29011454,28.67656666,"North Indian, Chinese, South Indian, Bakery",600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,6,2024-12-31 22:55:38,Tuesday,22
6218,Walia's Dawat Mahal,1,New Delhi,"1/9280, West Rohtash Nagar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.286578,28.6805966,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,22,2024-06-27 00:16:07,Thursday,0
18428201,Crazy Delights,1,New Delhi,"Street 5, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2933868,28.689352,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,14,2024-10-10 18:10:12,Thursday,18
18294229,Aapki Rasoi,1,New Delhi,"Main 60 Ft. Road, Vishvas Nagar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.28867251,28.66235639,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,2024-11-13 12:14:39,Wednesday,12
18350567,ADM Foodi,1,New Delhi,"B-41, 3-1/2, Pusta, Kartar Nagar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",0.0,0.0,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,2024-11-19 00:42:44,Tuesday,0
18423878,Aggarwal Bikaner Sweets Corner,1,New Delhi,"255, Yamuna Vihar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2754038,28.7006707,"Mithai, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-06-17 05:19:40,Monday,5
308908,Aggarwal Petha Store and Bakers,1,New Delhi,"1/6695, East Rohtash Nagar, Lane 4, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2882668,28.6784651,"Bakery, Mithai",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-08-17 20:44:58,Saturday,20
302436,Aggarwal Sweet Fresh,1,New Delhi,"Loni Road, Near Red Light, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2919639,28.6893273,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-07-20 03:49:04,Saturday,3
18423867,Aggarwal Sweet India,1,New Delhi,"A1/1, West Jyoti Nagar, Bhairon Baba Market, Durgapuri Chowk, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.291919,28.6896366,"Mithai, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-10-28 11:09:32,Monday,11
18423872,Aggarwal Sweets,1,New Delhi,"A16, West Jyotmii Nagar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.28979267,28.68933208,Mithai,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-06-25 17:32:55,Tuesday,17
18435811,Al-Taj Shamim Chicken Point,1,New Delhi,"A -1/5, Main Loni Road, Jyoti Colony, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2919802,28.6874311,Mughlai,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-06-11 11:43:33,Tuesday,11
18332478,Apni Rasoi,1,New Delhi,"Nand Plaza, Jammu Mohalla, Main Road, Maujpur, Near Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2744128,28.6899437,"Chinese, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,2024-11-11 13:00:12,Monday,13
18423865,Bikaner Sweets & Bakers,1,New Delhi,"Shop A1/1, West Jyoti Nagar, Durgapuri Chowk, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2919382,28.6895977,"Mithai, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,2,2024-10-23 11:00:35,Wednesday,11
18377919,Bikaner Sweets & Restaurant,1,New Delhi,"1/7228 A, Gorakh Park, Main Babarpur Road, Near Hanuman Mandir, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2849433,28.6825301,"North Indian, Chinese, South Indian",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-08-09 20:37:50,Friday,20
302411,Bikaner Sweets,1,New Delhi,"Brahmpuri Road, Ghonda Chowk, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2702013,28.6901576,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-07-20 05:53:15,Saturday,5
18423869,Bitoo Chat Corner,1,New Delhi,"A1/1, GSK Complex, Bhairon Baba Market, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2917756,28.689657,Street Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-10-26 19:26:30,Saturday,19
18128874,Chaska,1,New Delhi,"Durgapuri Chowk, 100 Feet Road, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",0.0,0.0,"Chinese, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-09-18 02:33:35,Wednesday,2
18224540,Chilli Tadka Food Villa,1,New Delhi,"6/169, Farsh Bazar, Near Anaj Mandi Chowk, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.29282122,28.66869015,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,2024-07-14 21:15:22,Sunday,21
6230,China Town,1,New Delhi,"West Gorakh Park, Near Hanuman Mandir, Main Babarpur Road, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.283918,28.6834297,"South Indian, Chinese",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,2024-07-26 01:58:46,Friday,1
18377910,Chinese Delight,1,New Delhi,"C-Block, Main Road, Yamuna Vihar, Opposite Universal Brain Academy, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2720913,28.6999209,Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-10-28 22:59:56,Monday,22
18128876,D Food,1,New Delhi,"C-6/230, Yamuna Vihar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.279261,28.7003478,"Chinese, Fast Food, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,2024-07-03 05:01:35,Wednesday,5
307521,Da Bawarchi,1,New Delhi,"1/7228, East Gorakh Park, Hanuman Mandir, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2850964,28.6822697,"North Indian, Street Food",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,2024-06-04 05:32:25,Tuesday,5
18284473,Delhi Cafe Restaurant,1,New Delhi,"Street 12, Near Yadav Medical Store, Wazirabad, Ghaziabad",Shahdara,"Shahdara, New Delhi",77.2450055,28.7085951,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,2024-10-05 21:03:59,Saturday,21
18481404,Dosa Plaza,1,New Delhi,"B-165, 1st Floor, Main Market Bhajanpura, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",0.0,0.0,"South Indian, Chinese",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-07-10 10:27:25,Wednesday,10
18435311,Ex- Taj Foods,1,New Delhi,"Main Road, Maujpur, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2718928,28.677039,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-11-15 15:26:39,Friday,15
18291465,Fantasy Pastry Shop,1,New Delhi,"460, Durga Puri Chowk, Loni Road, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.291919,28.6908012,"Bakery, Desserts",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-10-11 23:50:20,Friday,23
18423140,Gareeb Dhaba,1,New Delhi,"Bhairon Baba Market, Durgapuri Chowk, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2920013,28.6876451,Mughlai,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-07-14 13:45:59,Sunday,13
18423122,Hira Lal Sweets,1,New Delhi,"C1/167, Yamuna Vihar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2732231,28.7009935,Mithai,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-06-04 17:17:13,Tuesday,17
18438426,Hot & Chilly Point,1,New Delhi,"1/7219, Shivaji Parak Main Babarpur Road, Near Hanuman Mandir, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2860319,28.6820472,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-09-19 03:53:07,Thursday,3
18435320,Hot Chinese & Fast Food,1,New Delhi,"1/7274, Gorakh Park, Main Babarpur Road, Near Hanuman Mandir, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2839919,28.6832105,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-07-20 21:50:48,Saturday,21
305626,Jainco Sweets,1,New Delhi,"3737, 60 Feet Road, Vishwas Nagar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",0.0,0.0,Mithai,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-08-23 21:42:43,Friday,21
18423859,Jony Sweets,1,New Delhi,"1448/50, 100 Feet Road, Durgapur, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2945223,28.6894359,"Bakery, Desserts",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-11-30 22:02:19,Saturday,22
18423857,Laxmi Dairy,1,New Delhi,"1449/55, Lane 6, 100 Fota Road, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2939837,28.6893847,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-12-07 04:19:13,Saturday,4
18423876,Madras Cafe,1,New Delhi,"Shop C-1/177, Yamuna Vihar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2736497,28.7008442,South Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,3,2024-12-18 00:33:51,Wednesday,0
302427,Mehak Restaurant,1,New Delhi,"136/3 Main Road, Maujpur, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.272707,28.6895127,"North Indian, South Indian",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-07-05 02:43:13,Friday,2
18432109,Mr. Gold,1,New Delhi,"501, Main Road, Bara Bazar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",0.0,0.0,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,2024-09-22 01:18:35,Sunday,1
18438433,New Madras Cafe,1,New Delhi,"C-3/161-162, Yamuna Vihar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2795276,28.7003224,"Street Food, Chinese",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-07-10 09:42:19,Wednesday,9
18128872,Pizza Hub,1,New Delhi,"Shop 14, Block C-5, Yamuna Vihar, Near Santan Rath Wala Mandir, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2815952,28.7000322,"Fast Food, Pizza",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,2024-10-27 22:21:15,Sunday,22
18378042,Pizza Hub,1,New Delhi,"D-3/A, North Ghonda, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2700134,28.6915855,Pizza,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-08-02 00:30:02,Friday,0
18423863,Prakash Sweets,1,New Delhi,"Durgapuri Chowk, 100 Feet Road, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2923084,28.689507,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-07-16 01:51:52,Tuesday,1
18378026,Punjabi Chaska & Rasoi,1,New Delhi,"C-7, Main Road, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2769736,28.7005129,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-10-09 15:30:13,Wednesday,15
18378022,Sagar,1,New Delhi,"C 7/254, Yamuna Vihar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2781604,28.7003054,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-06-26 13:23:51,Wednesday,13
18288644,Sardar A Pure Meat Shop,1,New Delhi,"C-1, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2858492,28.6766696,"Raw Meats, Fast Food, North Indian",150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,2024-07-18 19:42:46,Thursday,19
18423870,South Cafe,1,New Delhi,"Shop 4/460, Near Durgapuri Chowk, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2919462,28.69022,"Fast Food, South Indian",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-09-19 12:22:10,Thursday,12
18435823,Sultan Chicken Corner,1,New Delhi,"A -1, Loni Road,   Jyoti Colony, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2920323,28.6876577,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,2024-07-18 05:32:19,Thursday,5
18474418,The AB's Kitchen,1,New Delhi,"Shop A 1, GTB Enclave, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",0.0,0.0,"Chinese, North Indian",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,2024-07-13 11:24:12,Saturday,11
18423861,Wah Ji Wah,1,New Delhi,"366, Main 100 Fret Road, Durgapuri Extension, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2948813,28.68947,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,2024-06-27 05:19:54,Thursday,5
18435803,Yum Yum,1,New Delhi,"Z-21, Naveen Shahdra, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2846784,28.6774285,"Pizza, Burger, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,2024-09-28 14:40:30,Saturday,14
18377912,Zaika-e-Dilli,1,New Delhi,"C-9/17, Yamuna Vihar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2722496,28.7002266,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,2024-09-24 23:40:02,Tuesday,23
312268,Anandini - The Tea Room,1,New Delhi,"10 A, DDA, Near UCO Bank, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2159503,28.5487987,Tea,500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,18,2024-06-26 12:40:30,Wednesday,12
773,Slice of Italy,1,New Delhi,"118, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2159503,28.5495159,"Italian, Pizza, Bakery",700,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.6,Orange,Average,274,2024-09-24 17:13:34,Tuesday,17
305147,The Coffee Garage,1,New Delhi,"118 B, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2155461,28.5495222,Cafe,800,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,112,2024-07-10 20:37:33,Wednesday,20
18337924,The Fashion Street Cafí©,1,New Delhi,"1st Floor, 43, The Fashion Street, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2137046,28.549033,"Cafe, North Indian, Chinese, South Indian",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,18,2024-12-25 22:36:48,Wednesday,22
18481305,Urban Village,1,New Delhi,"253/2, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.21100144,28.54853276,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,13,2024-06-24 12:57:31,Monday,12
18180080,Greenr Cafe,1,New Delhi,"416, Gora Street, Behind Dada Jungi House, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2132555,28.548542,Cafe,1100,Indian Rupees(Rs.),No,Yes,No,No,3,4.6,Dark Green,Excellent,112,2024-12-28 04:56:53,Saturday,4
18306545,Boom Food,1,New Delhi,"193, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2155012,28.5466046,"Asian, North Indian",1100,Indian Rupees(Rs.),No,Yes,No,No,3,3.8,Yellow,Good,56,2024-07-07 01:36:23,Sunday,1
